tentinh,wb_poverty,count,tax_amount
Đắk Nông,lower-middle,19127.933333333334,13000
Đắk Nông,normal,554532.1333333333,13000
Đắk Nông,upper-middle,63564,13000
Đồng Nai,extreme poverty,7061.5999999999995,13000
Đồng Nai,normal,3006113.533333333,13000
Đồng Nai,upper-middle,27659.86666666667,13000
Đồng Tháp,extreme poverty,1819,13000
Đồng Tháp,lower-middle,5628.466666666666,13000
Đồng Tháp,normal,1514067.0666666667,13000
Đồng Tháp,upper-middle,24702.466666666667,13000
An Giang,extreme poverty,2130.9333333333334,14000
An Giang,lower-middle,11591.466666666667,14000
An Giang,normal,1857140.2666666666,14000
An Giang,upper-middle,27839.333333333336,14000
Bà Rịa - Vũng Tàu,extreme poverty,7808,14000
Bà Rịa - Vũng Tàu,lower-middle,6008,14000
Bà Rịa - Vũng Tàu,normal,1113111,14000
Bà Rịa - Vũng Tàu,upper-middle,26732,14000
Bình Dương,lower-middle,6520.866666666667,14000
Bình Dương,normal,2804495.8666666667,14000
Bình Dương,upper-middle,6504.266666666666,14000
Bình Phước,extreme poverty,6289.666666666667,14000
Bình Phước,lower-middle,5381.266666666666,14000
Bình Phước,normal,967793.8666666667,14000
Bình Phước,upper-middle,29643.2,14000
Bình Thuận,normal,1223288,14000
Bình Định,extreme poverty,55044.86666666667,14000
Bình Định,lower-middle,36751.066666666666,14000
Bình Định,normal,1284006.6666666667,14000
Bình Định,upper-middle,106056.4,14000
Bạc Liêu,extreme poverty,7001.6,14000
Bạc Liêu,lower-middle,6611.6,14000
Bạc Liêu,normal,842668.7333333333,14000
Bạc Liêu,upper-middle,35234.066666666666,14000
Bắc Giang,extreme poverty,21720.933333333334,14000
Bắc Giang,lower-middle,3988.666666666667,14000
Bắc Giang,normal,1692558,14000
Bắc Giang,upper-middle,55884.4,14000
Bắc Kạn,extreme poverty,55026.53333333333,14000
Bắc Kạn,lower-middle,22149.6,14000
Bắc Kạn,normal,198890.66666666666,14000
Bắc Kạn,upper-middle,36291.2,14000
Bắc Ninh,extreme poverty,16394.333333333332,14000
Bắc Ninh,lower-middle,1267.8666666666666,14000
Bắc Ninh,normal,1500099,14000
Bắc Ninh,upper-middle,36479.8,14000
Bến Tre,extreme poverty,36122.933333333334,14000
Bến Tre,lower-middle,33591.933333333334,14000
Bến Tre,normal,1053014.8,14000
Bến Tre,upper-middle,76922.33333333333,14000
Cao Bằng,extreme poverty,64927.26666666667,14000
Cao Bằng,lower-middle,49954.73333333334,14000
Cao Bằng,normal,349984.06666666665,14000
Cao Bằng,upper-middle,68347.93333333333,14000
Cà Mau,extreme poverty,34439.4,14000
Cà Mau,lower-middle,32932.86666666667,14000
Cà Mau,normal,1016053.4,14000
Cà Mau,upper-middle,64580.333333333336,14000
Cần Thơ,extreme poverty,7609.333333333333,14000
Cần Thơ,lower-middle,6181.466666666667,14000
Cần Thơ,normal,1419045.6666666667,14000
Cần Thơ,upper-middle,15809.533333333333,14000
Gia Lai,extreme poverty,90103.33333333333,14000
Gia Lai,lower-middle,103678.73333333334,14000
Gia Lai,normal,1230226.0666666667,14000
Gia Lai,upper-middle,187447.86666666667,14000
Hoà Bình,extreme poverty,26203.133333333335,14000
Hoà Bình,lower-middle,12177.2,14000
Hoà Bình,normal,736820.6666666666,14000
Hoà Bình,upper-middle,63242,14000
Hà Giang,extreme poverty,104199.8,14000
Hà Giang,lower-middle,56605.6,14000
Hà Giang,normal,578798.2,14000
Hà Giang,upper-middle,143878.4,14000
Hà Nam,extreme poverty,14677.666666666666,14000
Hà Nam,lower-middle,15550.666666666666,14000
Hà Nam,normal,783228.0666666667,14000
Hà Nam,upper-middle,25859.6,14000
Hà Nội,extreme poverty,37676.73333333333,14000
Hà Nội,lower-middle,37346.2,14000
Hà Nội,normal,8445014.466666667,14000
Hà Nội,upper-middle,186397.6,14000
Hà Tĩnh,extreme poverty,49019.86666666667,14000
Hà Tĩnh,lower-middle,21985.2,14000
Hà Tĩnh,normal,1063638.8,14000
Hà Tĩnh,upper-middle,126450.13333333333,14000
Hưng Yên,extreme poverty,30436.466666666667,14000
Hưng Yên,lower-middle,10012.4,14000
Hưng Yên,normal,1306521.8666666667,14000
Hưng Yên,upper-middle,52211.26666666666,14000
Hải Dương,extreme poverty,28935.4,14000
Hải Dương,lower-middle,11856.733333333334,14000
Hải Dương,normal,2070335.4,14000
Hải Dương,upper-middle,51279.46666666667,14000
Hải Phòng,extreme poverty,24075.399999999998,14000
Hải Phòng,lower-middle,20589.066666666666,14000
Hải Phòng,normal,1932896.5999999999,14000
Hải Phòng,upper-middle,51180.933333333334,14000
Hậu Giang,extreme poverty,6670.466666666666,14000
Hậu Giang,lower-middle,20173.666666666664,14000
Hậu Giang,normal,594924.3333333334,14000
Hậu Giang,upper-middle,36329.53333333333,14000
Hồ Chí Minh,normal,8794113,14000
Khánh Hòa,normal,1192853,14000
Kiên Giang,extreme poverty,12156.8,14000
Kiên Giang,lower-middle,15737.333333333334,14000
Kiên Giang,normal,1698976.0666666667,14000
Kiên Giang,upper-middle,41583.799999999996,14000
Kon Tum,extreme poverty,33788.4,14000
Kon Tum,lower-middle,24028.6,14000
Kon Tum,normal,459627,14000
Kon Tum,upper-middle,35892,14000
Lai Châu,extreme poverty,55792.86666666667,14000
Lai Châu,lower-middle,37981.066666666666,14000
Lai Châu,normal,290743.6,14000
Lai Châu,upper-middle,88912.46666666667,14000
Long An,extreme poverty,8999.400000000001,14000
Long An,lower-middle,14477,14000
Long An,normal,1607210.9333333333,14000
Long An,upper-middle,43174.666666666664,14000
Lào Cai,extreme poverty,36993.86666666667,14000
Lào Cai,lower-middle,42351,14000
Lào Cai,normal,582767.9333333333,14000
Lào Cai,upper-middle,91913.2,14000
Lâm Đồng,extreme poverty,20453.333333333332,14000
Lâm Đồng,lower-middle,10904.4,14000
Lâm Đồng,normal,1210483.0666666667,14000
Lâm Đồng,upper-middle,61220.2,14000
Lạng Sơn,extreme poverty,32652.733333333334,14000
Lạng Sơn,lower-middle,33638.933333333334,14000
Lạng Sơn,normal,557176.0666666667,14000
Lạng Sơn,upper-middle,95310.26666666666,14000
Nam Định,extreme poverty,35958.066666666666,14000
Nam Định,lower-middle,21747.266666666666,14000
Nam Định,normal,1635130.5333333334,14000
Nam Định,upper-middle,88888.13333333333,14000
Nghệ An,extreme poverty,84687.33333333333,14000
Nghệ An,lower-middle,78953.06666666667,14000
Nghệ An,normal,2547948.6,14000
Nghệ An,upper-middle,303275,14000
Ninh Bình,extreme poverty,15307.133333333333,14000
Ninh Bình,lower-middle,9976.8,14000
Ninh Bình,normal,934458.4,14000
Ninh Bình,upper-middle,42183.666666666664,14000
Ninh Thuận,extreme poverty,34764,14000
Ninh Thuận,lower-middle,15022.933333333334,14000
Ninh Thuận,normal,523562.6666666667,14000
Ninh Thuận,upper-middle,43667.4,14000
Phú Thọ,extreme poverty,44388.26666666666,14000
Phú Thọ,lower-middle,36584.86666666667,14000
Phú Thọ,normal,1384586.7333333334,14000
Phú Thọ,upper-middle,59473.13333333333,14000
Phú Yên,extreme poverty,21701.86666666667,14000
Phú Yên,lower-middle,10625.666666666666,14000
Phú Yên,normal,775840.5333333333,14000
Phú Yên,upper-middle,51971.933333333334,14000
Quảng Bình,extreme poverty,49622.6,14000
Quảng Bình,lower-middle,16691.466666666667,14000
Quảng Bình,normal,729159.6,14000
Quảng Bình,upper-middle,22089.333333333332,14000
Quảng Nam,extreme poverty,40369.933333333334,14000
Quảng Nam,lower-middle,21340.4,14000
Quảng Nam,normal,1351691.4,14000
Quảng Nam,upper-middle,71239.26666666666,14000
Quảng Ngãi,extreme poverty,39486.333333333336,14000
Quảng Ngãi,lower-middle,36005.46666666667,14000
Quảng Ngãi,normal,1028694.8666666667,14000
Quảng Ngãi,upper-middle,88379.33333333333,14000
Quảng Ninh,extreme poverty,20695.733333333334,14000
Quảng Ninh,normal,1325069.8666666667,14000
Quảng Ninh,upper-middle,9619.4,14000
Quảng Trị,extreme poverty,17131.866666666665,14000
Quảng Trị,lower-middle,9767.666666666666,14000
Quảng Trị,normal,601500.9333333333,14000
Quảng Trị,upper-middle,38157.53333333333,14000
Sóc Trăng,extreme poverty,19428.866666666665,14000
Sóc Trăng,lower-middle,13464.466666666667,14000
Sóc Trăng,normal,1008891.8666666667,14000
Sóc Trăng,upper-middle,70911.8,14000
Sơn La,extreme poverty,133444.26666666666,14000
Sơn La,lower-middle,97768.2,14000
Sơn La,normal,829669.7333333333,14000
Sơn La,upper-middle,194123.8,14000
Thanh Hóa,normal,3557610,14000
Thái Bình,extreme poverty,9459,14000
Thái Bình,lower-middle,9976.066666666668,14000
Thái Bình,normal,1571572.1333333333,14000
Thái Bình,upper-middle,37229.8,14000
Thái Nguyên,extreme poverty,13238.6,14000
Thái Nguyên,lower-middle,15224.066666666666,14000
Thái Nguyên,normal,1224881.6666666667,14000
Thái Nguyên,upper-middle,39663.666666666664,14000
Thừa Thiên Huế,extreme poverty,22374.333333333332,14000
Thừa Thiên Huế,lower-middle,19871.13333333333,14000
Thừa Thiên Huế,normal,1058388.0666666667,14000
Thừa Thiên Huế,upper-middle,37141.46666666667,14000
Tiền Giang,extreme poverty,26130.8,14000
Tiền Giang,lower-middle,32949.6,14000
Tiền Giang,normal,1625465,14000
Tiền Giang,upper-middle,79411.6,14000
Trà Vinh,extreme poverty,14229.266666666666,14000
Trà Vinh,lower-middle,24164.533333333333,14000
Trà Vinh,normal,882931.1333333333,14000
Trà Vinh,upper-middle,54313.066666666666,14000
Tuyên Quang,extreme poverty,32795.666666666664,14000
Tuyên Quang,lower-middle,19912.8,14000
Tuyên Quang,normal,700962.2666666666,14000
Tuyên Quang,upper-middle,50851.26666666667,14000
Tây Ninh,extreme poverty,1294.1333333333334,14000
Tây Ninh,lower-middle,6685.666666666666,14000
Tây Ninh,normal,1101555.9333333333,14000
Tây Ninh,upper-middle,19973.266666666666,14000
Vĩnh Long,extreme poverty,12830.8,14000
Vĩnh Long,lower-middle,17855.333333333332,14000
Vĩnh Long,normal,958379.2,14000
Vĩnh Long,upper-middle,82694.66666666667,14000
Vĩnh Phúc,extreme poverty,13149.066666666666,14000
Vĩnh Phúc,lower-middle,9956.133333333333,14000
Vĩnh Phúc,normal,1127768.3333333333,14000
Vĩnh Phúc,upper-middle,55720.46666666667,14000
Yên Bái,extreme poverty,27360.666666666668,14000
Yên Bái,lower-middle,30931.933333333334,14000
Yên Bái,normal,726412.6666666666,14000
Yên Bái,upper-middle,88929.73333333334,14000
Điện Biên,extreme poverty,75517.4,14000
Điện Biên,lower-middle,74983,14000
Điện Biên,normal,345190.60000000003,14000
Điện Biên,upper-middle,114015,14000
Đà Nẵng,normal,1190414,14000
Đắk Lắk,extreme poverty,71037.2,14000
Đắk Lắk,lower-middle,74677.13333333333,14000
Đắk Lắk,normal,1577906.2,14000
Đắk Lắk,upper-middle,122825.46666666666,14000
Đắk Nông,extreme poverty,23981.933333333334,14000
Đắk Nông,lower-middle,20628.133333333335,14000
Đắk Nông,normal,551647.8666666667,14000
Đắk Nông,upper-middle,62331.066666666666,14000
Đồng Nai,extreme poverty,7061.5999999999995,14000
Đồng Nai,normal,3006113.533333333,14000
Đồng Nai,upper-middle,27659.86666666667,14000
Đồng Tháp,extreme poverty,3629.8,14000
Đồng Tháp,lower-middle,3817.6666666666665,14000
Đồng Tháp,normal,1512049.2666666666,14000
Đồng Tháp,upper-middle,26720.266666666666,14000
An Giang,extreme poverty,2130.9333333333334,15000
An Giang,lower-middle,11591.466666666667,15000
An Giang,normal,1853008.8,15000
An Giang,upper-middle,31970.8,15000
Bà Rịa - Vũng Tàu,extreme poverty,7808,15000
Bà Rịa - Vũng Tàu,lower-middle,11263,15000
Bà Rịa - Vũng Tàu,normal,1113111,15000
Bà Rịa - Vũng Tàu,upper-middle,21477,15000
Bình Dương,lower-middle,6520.866666666667,15000
Bình Dương,normal,2801294.8666666667,15000
Bình Dương,upper-middle,9705.266666666666,15000
Bình Phước,extreme poverty,6289.666666666667,15000
Bình Phước,lower-middle,6971.666666666667,15000
Bình Phước,normal,964922.4,15000
Bình Phước,upper-middle,30924.266666666666,15000
Bình Thuận,normal,1223288,15000
Bình Định,extreme poverty,59605.73333333334,15000
Bình Định,lower-middle,33366.6,15000
Bình Định,normal,1276671.9333333333,15000
Bình Định,upper-middle,112214.73333333334,15000
Bạc Liêu,extreme poverty,9782.266666666666,15000
Bạc Liêu,lower-middle,8713.533333333333,15000
Bạc Liêu,normal,840957.8,15000
Bạc Liêu,upper-middle,32062.4,15000
Bắc Giang,extreme poverty,21720.933333333334,15000
Bắc Giang,lower-middle,5463.333333333334,15000
Bắc Giang,normal,1687717.4666666668,15000
Bắc Giang,upper-middle,59250.26666666667,15000
Bắc Kạn,extreme poverty,62324.333333333336,15000
Bắc Kạn,lower-middle,16361.066666666666,15000
Bắc Kạn,normal,197548,15000
Bắc Kạn,upper-middle,36124.6,15000
Bắc Ninh,extreme poverty,16394.333333333332,15000
Bắc Ninh,lower-middle,3559.533333333333,15000
Bắc Ninh,normal,1498121.4,15000
Bắc Ninh,upper-middle,36165.73333333333,15000
Bến Tre,extreme poverty,44726.6,15000
Bến Tre,lower-middle,31358.6,15000
Bến Tre,normal,1049739.9333333333,15000
Bến Tre,upper-middle,73826.86666666667,15000
Cao Bằng,extreme poverty,70355,15000
Cao Bằng,lower-middle,46714.6,15000
Cao Bằng,normal,347855.8666666667,15000
Cao Bằng,upper-middle,68288.53333333334,15000
Cà Mau,extreme poverty,38250.53333333333,15000
Cà Mau,lower-middle,29121.733333333334,15000
Cà Mau,normal,1012336.4,15000
Cà Mau,upper-middle,68297.33333333333,15000
Cần Thơ,extreme poverty,7609.333333333333,15000
Cần Thơ,lower-middle,6181.466666666667,15000
Cần Thơ,normal,1416817.1333333333,15000
Cần Thơ,upper-middle,18038.066666666666,15000
Gia Lai,extreme poverty,108724.06666666667,15000
Gia Lai,lower-middle,102909.6,15000
Gia Lai,normal,1219066.2666666666,15000
Gia Lai,upper-middle,180756.06666666668,15000
Hoà Bình,extreme poverty,26203.133333333335,15000
Hoà Bình,lower-middle,19763.266666666666,15000
Hoà Bình,normal,735874.1333333333,15000
Hoà Bình,upper-middle,56602.46666666667,15000
Hà Giang,extreme poverty,104199.8,15000
Hà Giang,lower-middle,61056,15000
Hà Giang,normal,572455.8,15000
Hà Giang,upper-middle,145770.4,15000
Hà Nam,extreme poverty,19414.8,15000
Hà Nam,lower-middle,10813.533333333333,15000
Hà Nam,normal,781592.1333333333,15000
Hà Nam,upper-middle,27495.533333333333,15000
Hà Nội,extreme poverty,45837.333333333336,15000
Hà Nội,lower-middle,36375.2,15000
Hà Nội,normal,8445014.466666667,15000
Hà Nội,upper-middle,179208,15000
Hà Tĩnh,extreme poverty,54543.066666666666,15000
Hà Tĩnh,lower-middle,17646.4,15000
Hà Tĩnh,normal,1057922.9333333333,15000
Hà Tĩnh,upper-middle,130981.6,15000
Hưng Yên,extreme poverty,30436.466666666667,15000
Hưng Yên,lower-middle,12388.933333333334,15000
Hưng Yên,normal,1306521.8666666667,15000
Hưng Yên,upper-middle,49834.73333333333,15000
Hải Dương,extreme poverty,28935.4,15000
Hải Dương,lower-middle,11856.733333333334,15000
Hải Dương,normal,2070335.4,15000
Hải Dương,upper-middle,51279.46666666667,15000
Hải Phòng,extreme poverty,25707.399999999998,15000
Hải Phòng,lower-middle,21760.4,15000
Hải Phòng,normal,1928992.5999999999,15000
Hải Phòng,upper-middle,52281.6,15000
Hậu Giang,extreme poverty,8114.2,15000
Hậu Giang,lower-middle,21433.8,15000
Hậu Giang,normal,594924.3333333334,15000
Hậu Giang,upper-middle,33625.666666666664,15000
Hồ Chí Minh,normal,8794113,15000
Khánh Hòa,normal,1192853,15000
Kiên Giang,extreme poverty,12156.8,15000
Kiên Giang,lower-middle,15737.333333333334,15000
Kiên Giang,normal,1696808.8666666667,15000
Kiên Giang,upper-middle,43751,15000
Kon Tum,extreme poverty,38902.2,15000
Kon Tum,lower-middle,20978.8,15000
Kon Tum,normal,454957.13333333336,15000
Kon Tum,upper-middle,38497.86666666667,15000
Lai Châu,extreme poverty,63554.53333333333,15000
Lai Châu,lower-middle,34417.53333333333,15000
Lai Châu,normal,289928.8,15000
Lai Châu,upper-middle,85529.13333333333,15000
Long An,extreme poverty,8999.400000000001,15000
Long An,lower-middle,18800.733333333334,15000
Long An,normal,1607210.9333333333,15000
Long An,upper-middle,38850.933333333334,15000
Lào Cai,extreme poverty,44291.86666666667,15000
Lào Cai,lower-middle,38731.13333333333,15000
Lào Cai,normal,577650.7333333334,15000
Lào Cai,upper-middle,93352.26666666666,15000
Lâm Đồng,extreme poverty,22178.533333333333,15000
Lâm Đồng,lower-middle,12262.933333333334,15000
Lâm Đồng,normal,1210483.0666666667,15000
Lâm Đồng,upper-middle,58136.46666666667,15000
Lạng Sơn,extreme poverty,34983.8,15000
Lạng Sơn,lower-middle,38402.53333333333,15000
Lạng Sơn,normal,549652.3333333334,15000
Lạng Sơn,upper-middle,95739.33333333333,15000
Nam Định,extreme poverty,37400.73333333334,15000
Nam Định,lower-middle,26240.466666666667,15000
Nam Định,normal,1633509.3333333333,15000
Nam Định,upper-middle,84573.46666666667,15000
Nghệ An,extreme poverty,92276.53333333334,15000
Nghệ An,lower-middle,82095.8,15000
Nghệ An,normal,2531159.6666666665,15000
Nghệ An,upper-middle,309332,15000
Ninh Bình,extreme poverty,17261.466666666667,15000
Ninh Bình,lower-middle,12995.6,15000
Ninh Bình,normal,934458.4,15000
Ninh Bình,upper-middle,37210.53333333333,15000
Ninh Thuận,extreme poverty,34764,15000
Ninh Thuận,lower-middle,17786,15000
Ninh Thuận,normal,523562.6666666667,15000
Ninh Thuận,upper-middle,40904.333333333336,15000
Phú Thọ,extreme poverty,46166.666666666664,15000
Phú Thọ,lower-middle,36569.666666666664,15000
Phú Thọ,normal,1384586.7333333334,15000
Phú Thọ,upper-middle,57709.933333333334,15000
Phú Yên,extreme poverty,21701.86666666667,15000
Phú Yên,lower-middle,13541.4,15000
Phú Yên,normal,772787.8666666667,15000
Phú Yên,upper-middle,52108.86666666667,15000
Quảng Bình,extreme poverty,51384.73333333334,15000
Quảng Bình,lower-middle,19248.866666666665,15000
Quảng Bình,normal,725623.2,15000
Quảng Bình,upper-middle,21306.2,15000
Quảng Nam,extreme poverty,43875.333333333336,15000
Quảng Nam,lower-middle,19457.266666666666,15000
Quảng Nam,normal,1348437.7333333334,15000
Quảng Nam,upper-middle,72870.66666666667,15000
Quảng Ngãi,extreme poverty,44646.2,15000
Quảng Ngãi,lower-middle,36703.2,15000
Quảng Ngãi,normal,1019466.2,15000
Quảng Ngãi,upper-middle,91750.4,15000
Quảng Ninh,extreme poverty,20695.733333333334,15000
Quảng Ninh,normal,1325069.8666666667,15000
Quảng Ninh,upper-middle,9619.4,15000
Quảng Trị,extreme poverty,17131.866666666665,15000
Quảng Trị,lower-middle,14068.266666666666,15000
